TYPE;Model;Voltage_V;Capacity_mAh;Discharge_Rate_C;Max_Burst_Discharge_Rate_C;Max_burst_current_A;Energy_density_Wh_kg;Imax_A;Pmax_W_kg;Pvol_Wh_m3;Weight_kg;Volume_cm3;Energy_kJ;Capacity_As;n_series;n_parallel
RAMPAGE;TP1300-3SR70;44.4;15600;70;140;182.0;132.3853211;2184.0;18533.94495;282941.1765;5.232;2448.0;2493.504;56160.0;4;12
RAMPAGE;TP1800-3SR70;44.4;21600;70;140;252.0;133.2;3024.0;18648.0;280303.0303;7.199999999999999;3421.44;3452.544;77760.0;4;12
RAMPAGE;TP1800-4SR70;59.2;21600;70;140;252.0;135.9183673;3024.0;19028.57143;289345.0635;9.408000000000001;4419.36;4603.392;77760.0;4;12
RAMPAGE;TP2250-2SR70;29.6;27000;70;140;315.0;139.9159664;3780.0;19588.23529;266724.3368;5.712;2996.352;2877.12;97200.0;4;12
RAMPAGE;TP2250-4SR70;59.2;27000;70;140;315.0;141.1016949;3780.0;19754.23729;274345.0321;11.328;5826.24;5754.24;97200.0;4;12
RAMPAGE;TP2700-3SR70;44.4;32400;70;140;378.0;138.75;4536.0;19425.0;297853.3095;10.368;4829.76;5178.816;116640.0;4;12
RAMPAGE;TP3300-3SR70;44.4;39600;70;140;462.0;137.7067669;5544.0;19278.94737;302078.1791;12.768;5820.4800000000005;6329.664;142560.0;4;12
RAMPAGE;TP3850-3SR70;44.4;42000;70;140;539.0;125.3225806;5880.0;17545.16129;266592.556;14.879999999999999;6994.944;6713.280000000001;151200.0;4;12
RAMPAGE;TP4400-2SR70;29.6;52800;70;140;616.0;139.7424893;7392.0;19563.9485;291756.2724;11.184000000000001;5356.799999999999;5626.3679999999995;190080.0;4;12
RAMPAGE;TP5000-4SR70;59.2;60000;70;140;700.0;143.6893204;8400.0;20116.50485;312489.4429;24.72;11366.784;12787.199999999999;216000.0;4;12
RAMPAGE;TP6600-3SR70;44.4;79200;70;140;924.0;139.0132827;11088.0;19461.85958;310897.98;25.296;11310.72;12659.328;285120.0;4;12
TATTU;TATTU;44.4;16900;45;90;58.5;121.2605042;1521.0;10913.44538;242049.1143;6.188;3100.032;2701.296;60840.0;4;13
TATTU;TATTU;44.4;20150;45;90;69.75;134.4140625;1813.5;12097.26563;270314.8567;6.656000000000001;3309.6960000000004;3220.7760000000003;72540.0;4;13
TATTU;TATTU;44.4;23400;45;90;81.0;128.0769231;2106.0;11526.92308;312031.4843;8.112;3329.6639999999998;3740.256;84240.0;4;13
TATTU;TATTU;44.4;29900;45;90;103.5;142.6256983;2691.0;12836.31285;334907.5167;9.308;3963.96;4779.216;107640.0;4;13
TATTU;TATTU;44.4;13650;45;90;47.25;137.1176471;1228.5;12340.58824;260878.3239;4.42;2323.152;2181.816;49140.0;4;13
TATTU;TATTU;59.2;13650;45;90;47.25;129.5;1228.5;11655.0;253424.6575;6.24;3188.64;2909.088;49140.0;4;13
TATTU;TATTU;59.2;19500;45;90;67.5;124.7191011;1755.0;11224.7191;263070.5788;9.256;4388.176;4155.84;70200.0;4;13
TATTU;TATTU;59.2;23400;45;90;81.0;131.8811881;2106.0;11869.30693;308676.307;10.504000000000001;4487.808;4987.008;84240.0;4;13
TATTU;TATTU;59.2;29900;45;90;103.5;151.9642857;2691.0;13676.78571;338239.0076;11.648;5233.2225452;6372.288;107640.0;4;13
TATTU;TATTU;59.2;48100;45;90;166.5;228.1666667;4329.0;20535.0;363728.1471;12.48;7828.704;10251.072;173160.0;4;13
TATTU;TATTU;59.2;16900;45;90;58.5;124.9350649;1521.0;11244.15584;294153.6204;8.008;3401.216;3601.7279999999996;60840.0;4;13
KOKAM;KOKAM SLPB526495;14.8;42900;2;3;;182.238806;128.70000000000002;546.7164179;367078.3897;3.484;1729.6578;2285.712;154440.0;4;13
KOKAM;KOKAM SLPB050106100;14.8;65000;2;5;;154.1666667;325.0;770.8333333;287300.0935;6.24;3348.4152;3463.2;234000.0;4;13
KOKAM;KOKAM SLPB776495;14.8;68900;2;3;;192.254902;206.70000000000002;576.7647059;408150.0977;5.303999999999999;2498.3946;3670.992;248040.0;4;13
KOKAM;KOKAM SLPB68106100;14.8;104000;2;3;;185.0;312.0;555.0;374084.5355;8.32;4114.5779999999995;5541.12;374400.0;4;13
KOKAM;KOKAM SLPB7570180;14.8;124800;2;3;;165.2093023;374.40000000000003;495.627907;311454.3656;11.18;5930.3712000000005;6649.344;449280.0;4;13
KOKAM;KOKAM SLPB98106100;14.8;130000;2;3;;176.1904762;390.0;528.5714286;339014.1103;10.92;5675.28;6926.4;468000.0;4;13
ProLiteX;TP500-2SPX25J;29.6;6500;25;50;25.0;123.3333333;325.0;6166.666667;258560.4472;1.56;744.12;692.64;23400.0;4;13
ProLiteX;TP500-3SPX25J;44.4;6500;25;50;25.0;126.1363636;325.0;6306.818182;268505.0798;2.288;1074.8400000000001;1038.96;23400.0;4;13
ProLiteX;TP750-2SPX25J;29.6;9750;25;50;37.5;142.3076923;487.5;7115.384615;271260.9971;2.028;1063.92;1038.96;35100.0;4;13
ProLiteX;TP750-3SPX25J;44.4;9750;25;50;37.5;146.0526316;487.5;7302.631579;271260.9971;2.964;1595.88;1558.44;35100.0;4;13
ProLiteX;TP910-2SPX25J;29.6;11830;25;50;22.7;143.2765957;591.5;7163.829787;291830.9859;2.444;1199.8999999999999;1260.6048;42588.0;4;13
ProLiteX;TP910-3SPX25J;44.4;11830;25;50;45.5;146.3913043;591.5;7319.565217;299510.7487;3.588;1753.7;1890.9071999999999;42588.0;4;13
ProLiteX;TP1350-2SPX25J;29.6;17550;25;50;67.5;163.7704918;877.5;8188.52459;332379.5582;3.1719999999999997;1562.912;1870.128;63180.0;4;13
ProLiteX;TP1350-3SPX25J;44.4;17550;25;50;67.5;159.4148936;877.5;7970.744681;324070.0692;4.888;2404.48;2805.192;63180.0;4;13
ProLiteX;TP1350-2SPX25;29.6;17550;25;50;67.5;156.09375;877.5;7804.6875;332379.5582;3.3280000000000003;1562.912;1870.128;63180.0;4;13
ProLiteX;TP1350-3SPX25;44.4;17550;25;50;67.5;157.7368421;877.5;7886.842105;324070.0692;4.94;2404.48;2805.192;63180.0;4;13
ProLiteX;TP1350-4SPX25;59.2;17550;25;50;67.5;158.5714286;877.5;7928.571429;332379.5582;6.552;3125.824;3740.256;63180.0;4;13
ProLiteX;TP2200-2SPX25;29.6;28600;25;50;110.0;152.1495327;1430.0;7607.476636;325730.2921;5.564;2598.96;3047.616;102960.0;4;13
ProLiteX;TP2200-3SPX25;44.4;28600;25;50;110.0;161.7218543;1430.0;8086.092715;325730.2921;7.851999999999999;3898.44;4571.424;102960.0;4;13
ProLiteX;TP2200-4SPX25;59.2;28600;25;50;110.0;165.2791878;1430.0;8263.959391;337794.377;10.244;5012.28;6095.232;102960.0;4;13
ProLiteX;TP2800-2SPX25;29.6;36400;25;50;140.0;168.4552846;1820.0;8422.764228;351448.5379;6.396;3065.712;3878.784;131040.0;4;13
ProLiteX;TP2800-3SPX25;44.4;36400;25;50;140.0;171.7127072;1820.0;8585.635359;373414.0715;9.411999999999999;4328.064;5818.176;131040.0;4;13
ProLiteX;TP2800-3SPX25EJ;44.4;36400;25;50;140.0;171.7127072;1820.0;8585.635359;373414.0715;9.411999999999999;4328.064;5818.176;131040.0;4;13
ProLiteX;TP2800-3SPX25XJ;44.4;36400;25;50;140.0;171.7127072;1820.0;8585.635359;373414.0715;9.411999999999999;4328.064;5818.176;131040.0;4;13
ProLiteX;TP2800-4SPX25;59.2;36400;25;50;140.0;177.0940171;1820.0;8854.700855;373414.0715;12.168000000000001;5770.752;7757.568;131040.0;4;13
ProLiteX;TP3400-2SPX25;29.6;44200;25;50;170.0;151.5662651;2210.0;7578.313253;333399.5892;8.632;3924.1800000000003;4709.951999999999;159120.0;4;13
ProLiteX;TP3400-3SPX25;44.4;44200;25;50;170.0;149.7619048;2210.0;7488.095238;342173.2626;13.104;5735.34;7064.928;159120.0;4;13
ProLiteX;TP3400-4SPX25;59.2;44200;25;50;170.0;154.3558282;2210.0;7717.791411;333399.5892;16.952;7848.360000000001;9419.903999999999;159120.0;4;13
ProLiteX;TP4000-2SPX25;29.6;52000;25;50;200.0;189.7435897;2600.0;9487.179487;372046.2544;8.112;4137.12;5541.12;187200.0;4;13
ProLiteX;TP4000-3SPX25;44.4;52000;25;50;200.0;165.0557621;2600.0;8252.788104;398620.9869;13.988000000000001;5791.968;8311.68;187200.0;4;13
ProLiteX;TP4000-4SPX25;59.2;52000;25;50;200.0;166.2921348;2600.0;8314.606742;398620.9869;18.512;7722.624;11082.24;187200.0;4;13
ProLiteX;TP4400-2SPX25;29.6;57200;25;50;220.0;158.8292683;2860.0;7941.463415;347982.2161;10.66;4865.536;6095.232;205920.0;4;13
ProLiteX;TP4400-3SPX25;44.4;57200;25;50;220.0;159.6078431;2860.0;7980.392157;347982.2161;15.911999999999999;7298.304;9142.848;205920.0;4;13
ProLiteX;TP4400-4SPX25;59.2;57200;25;50;220.0;160.3940887;2860.0;8019.704433;347982.2161;21.112000000000002;9731.072;12190.464;205920.0;4;13
ProLiteX;TP5000-2SPX25;29.6;65000;25;50;250.0;156.1181435;3250.0;7805.907173;332997.336;12.324;5777.824;6926.4;234000.0;4;13
ProLiteX;TP5000-3SPX25;44.4;65000;25;50;250.0;159.025788;3250.0;7951.289398;338943.717;18.148;8514.688;10389.6;234000.0;4;13
ProLiteX;TP5000-4SPX25;59.2;65000;25;50;250.0;159.1397849;3250.0;7956.989247;341997.264;24.18;11251.552;13852.8;234000.0;4;13
ProLiteX;TP6000-2SPX25;29.6;78000;25;50;300.0;173.4375;3900.0;8671.875;376475.3765;13.312000000000001;6132.6720000000005;8311.68;280800.0;4;13
ProLiteX;TP6000-3SPX25;44.4;78000;25;50;300.0;179.0322581;3900.0;8951.612903;376475.3765;19.344;9199.008;12467.52;280800.0;4;13
ProLiteX;TP6000-4SPX25;59.2;78000;25;50;300.0;181.2244898;3900.0;9061.22449;387231.8158;25.48;11924.64;16623.36;280800.0;4;13
ProLiteX;TP6800-2SPX25;29.6;88400;25;50;340.0;154.3558282;4420.0;7717.791411;339197.8429;16.952;7714.2;9419.903999999999;318240.0;4;13
ProLiteX;TP6800-3SPX25;44.4;88400;25;50;340.0;155.9504132;4420.0;7797.520661;334734.7134;25.168;11725.583999999999;14129.856;318240.0;4;13
ProLiteX;TP6800-4SPX25;59.2;88400;25;50;340.0;162.5848142;4420.0;8129.240711;339197.8429;32.188;15428.4;18839.807999999997;318240.0;4;13
ProLiteX;TP8000-2SPX25;29.6;104000;25;50;400.0;169.1428571;5200.0;8457.142857;353736.944;18.2;8702.511999999999;11082.24;374400.0;4;13
ProLiteX;TP8000-3SPX25;44.4;104000;25;50;400.0;168.8212928;5200.0;8441.064639;353736.944;27.352;13053.768;16623.36;374400.0;4;13
ProLiteX;TP8000-4SPX25;59.2;104000;25;50;400.0;168.9015692;5200.0;8445.078459;353736.944;36.452;17405.023999999998;22164.48;374400.0;4;13
RAMPAGE;TP325-1SR70J;14.8;4225;70;140;45.5;100.2083333;591.5;14029.16667;213777.7778;0.624;292.5;225.10799999999998;15210.0;4;13
RAMPAGE;TP325-2SR70B;29.6;4225;70;140;45.5;104.5652174;591.5;14639.13043;194343.4343;1.196;643.5;450.21599999999995;15210.0;4;13
RAMPAGE;TP450-3SR70J;44.4;5850;70;140;63.0;113.5227273;819.0;15893.18182;241654.5718;2.288;1074.8400000000001;935.064;21060.0;4;13
RAMPAGE;TP870-2SR70J;29.6;11310;70;140;121.8;128.76;1583.3999999999999;18026.4;266253.1017;2.6;1257.36;1205.1936;40716.0;4;13
RAMPAGE;TP870-3SR70J;44.4;11310;70;140;121.8;130.5;1583.3999999999999;18270.0;259596.7742;3.848;1934.4;1807.7904;40716.0;4;13
RAMPAGE;TP870-4SR70;59.2;11310;70;140;121.8;127.4851485;1583.3999999999999;17847.92079;256391.8757;5.252000000000001;2611.44;2410.3872;40716.0;4;13
RAMPAGE;TP1300-2SR70;29.6;16900;70;140;182.0;130.0;2366.0;18200.0;267222.2222;3.848;1872.0;1800.8639999999998;60840.0;4;13
RAMPAGE;TP1300-3SR70;44.4;16900;70;140;182.0;132.3853211;2366.0;18533.94495;282941.1765;5.668;2652.0;2701.296;60840.0;4;13
RAMPAGE;TP1800-3SR70;44.4;23400;70;140;252.0;133.2;3276.0;18648.0;280303.0303;7.8;3706.56;3740.256;84240.0;4;13
RAMPAGE;TP1800-4SR70;59.2;23400;70;140;252.0;135.9183673;3276.0;19028.57143;289345.0635;10.192;4787.639999999999;4987.008;84240.0;4;13
RAMPAGE;TP2250-2SR70;29.6;29250;70;140;315.0;139.9159664;4095.0;19588.23529;266724.3368;6.188;3246.048;3116.88;105300.0;4;13
RAMPAGE;TP2250-4SR70;59.2;29250;70;140;315.0;141.1016949;4095.0;19754.23729;274345.0321;12.271999999999998;6311.76;6233.76;105300.0;4;13
RAMPAGE;TP2700-3SR70;44.4;35100;70;140;378.0;138.75;4914.0;19425.0;297853.3095;11.232;5232.24;5610.384;126360.0;4;13
RAMPAGE;TP3300-3SR70;44.4;42900;70;140;462.0;137.7067669;6006.0;19278.94737;302078.1791;13.832;6305.52;6857.1359999999995;154440.0;4;13
RAMPAGE;TP3850-3SR70;44.4;45500;70;140;539.0;125.3225806;6370.0;17545.16129;266592.556;16.12;7577.856000000001;7272.720000000001;163800.0;4;13
RAMPAGE;TP4400-2SR70;29.6;57200;70;140;616.0;139.7424893;8008.0;19563.9485;291756.2724;12.116000000000001;5803.2;6095.232;205920.0;4;13
RAMPAGE;TP5000-4SR70;59.2;65000;70;140;700.0;143.6893204;9100.0;20116.50485;312489.4429;26.78;12314.016;13852.8;234000.0;4;13
RAMPAGE;TP6600-3SR70;44.4;85800;70;140;924.0;139.0132827;12012.0;19461.85958;310897.98;27.404;12253.279999999999;13714.271999999999;308880.0;4;13
TATTU;TATTU;44.4;18200;45;90;58.5;121.2605042;1638.0;10913.44538;242049.1143;6.664;3338.496;2909.088;65520.0;4;14
TATTU;TATTU;44.4;21700;45;90;69.75;134.4140625;1953.0;12097.26563;270314.8567;7.168;3564.288;3468.5280000000002;78120.0;4;14
TATTU;TATTU;44.4;25200;45;90;81.0;128.0769231;2268.0;11526.92308;312031.4843;8.736;3585.792;4027.968;90720.0;4;14
TATTU;TATTU;44.4;32200;45;90;103.5;142.6256983;2898.0;12836.31285;334907.5167;10.024;4268.88;5146.848;115920.0;4;14
TATTU;TATTU;44.4;14700;45;90;47.25;137.1176471;1323.0;12340.58824;260878.3239;4.760000000000001;2501.856;2349.648;52920.0;4;14
TATTU;TATTU;59.2;14700;45;90;47.25;129.5;1323.0;11655.0;253424.6575;6.72;3433.92;3132.864;52920.0;4;14
TATTU;TATTU;59.2;21000;45;90;67.5;124.7191011;1890.0;11224.7191;263070.5788;9.968;4725.728;4475.52;75600.0;4;14
TATTU;TATTU;59.2;25200;45;90;81.0;131.8811881;2268.0;11869.30693;308676.307;11.312000000000001;4833.024;5370.624;90720.0;4;14
TATTU;TATTU;59.2;32200;45;90;103.5;151.9642857;2898.0;13676.78571;338239.0076;12.544;5635.7781256;6862.464;115920.0;4;14
TATTU;TATTU;59.2;51800;45;90;166.5;228.1666667;4662.0;20535.0;363728.1471;13.44;8430.912;11039.616;186480.0;4;14
TATTU;TATTU;59.2;18200;45;90;58.5;124.9350649;1638.0;11244.15584;294153.6204;8.624;3662.848;3878.7839999999997;65520.0;4;14
KOKAM;KOKAM SLPB526495;14.8;46200;2;3;;182.238806;138.6;546.7164179;367078.3897;3.7520000000000002;1862.7084;2461.536;166320.0;4;14
KOKAM;KOKAM SLPB050106100;14.8;70000;2;5;;154.1666667;350.0;770.8333333;287300.0935;6.72;3605.9856;3729.5999999999995;252000.0;4;14
KOKAM;KOKAM SLPB776495;14.8;74200;2;3;;192.254902;222.6;576.7647059;408150.0977;5.712;2690.5788000000002;3953.376;267120.0;4;14
KOKAM;KOKAM SLPB68106100;14.8;112000;2;3;;185.0;336.0;555.0;374084.5355;8.96;4431.084;5967.360000000001;403200.0;4;14
KOKAM;KOKAM SLPB7570180;14.8;134400;2;3;;165.2093023;403.2;495.627907;311454.3656;12.04;6386.5536;7160.832;483840.0;4;14
ProLiteX;TP500-2SPX25J;29.6;7000;25;50;25.0;123.3333333;350.0;6166.666667;258560.4472;1.68;801.36;745.9200000000001;25200.0;4;14
ProLiteX;TP500-3SPX25J;44.4;7000;25;50;25.0;126.1363636;350.0;6306.818182;268505.0798;2.464;1157.52;1118.88;25200.0;4;14
ProLiteX;TP750-2SPX25J;29.6;10500;25;50;37.5;142.3076923;525.0;7115.384615;271260.9971;2.184;1145.76;1118.88;37800.0;4;14
ProLiteX;TP750-3SPX25J;44.4;10500;25;50;37.5;146.0526316;525.0;7302.631579;271260.9971;3.192;1718.64;1678.32;37800.0;4;14
ProLiteX;TP910-2SPX25J;29.6;12740;25;50;22.7;143.2765957;637.0;7163.829787;291830.9859;2.632;1292.2;1357.5744;45864.0;4;14
ProLiteX;TP910-3SPX25J;44.4;12740;25;50;45.5;146.3913043;637.0;7319.565217;299510.7487;3.8640000000000003;1888.6000000000001;2036.3616;45864.0;4;14
ProLiteX;TP1350-2SPX25J;29.6;18900;25;50;67.5;163.7704918;945.0;8188.52459;332379.5582;3.416;1683.136;2013.984;68040.0;4;14
ProLiteX;TP1350-3SPX25J;44.4;18900;25;50;67.5;159.4148936;945.0;7970.744681;324070.0692;5.264;2589.44;3020.9759999999997;68040.0;4;14
ProLiteX;TP1350-2SPX25;29.6;18900;25;50;67.5;156.09375;945.0;7804.6875;332379.5582;3.584;1683.136;2013.984;68040.0;4;14
ProLiteX;TP1350-3SPX25;44.4;18900;25;50;67.5;157.7368421;945.0;7886.842105;324070.0692;5.32;2589.44;3020.9759999999997;68040.0;4;14
ProLiteX;TP1350-4SPX25;59.2;18900;25;50;67.5;158.5714286;945.0;7928.571429;332379.5582;7.056;3366.272;4027.968;68040.0;4;14
ProLiteX;TP2200-2SPX25;29.6;30800;25;50;110.0;152.1495327;1540.0;7607.476636;325730.2921;5.992;2798.8799999999997;3282.048;110880.0;4;14
ProLiteX;TP2200-3SPX25;44.4;30800;25;50;110.0;161.7218543;1540.0;8086.092715;325730.2921;8.456;4198.32;4923.072;110880.0;4;14
ProLiteX;TP2200-4SPX25;59.2;30800;25;50;110.0;165.2791878;1540.0;8263.959391;337794.377;11.032;5397.84;6564.096;110880.0;4;14
ProLiteX;TP2800-2SPX25;29.6;39200;25;50;140.0;168.4552846;1960.0;8422.764228;351448.5379;6.888;3301.536;4177.152;141120.0;4;14
ProLiteX;TP2800-3SPX25;44.4;39200;25;50;140.0;171.7127072;1960.0;8585.635359;373414.0715;10.136;4660.992;6265.728;141120.0;4;14
ProLiteX;TP2800-3SPX25EJ;44.4;39200;25;50;140.0;171.7127072;1960.0;8585.635359;373414.0715;10.136;4660.992;6265.728;141120.0;4;14
ProLiteX;TP2800-3SPX25XJ;44.4;39200;25;50;140.0;171.7127072;1960.0;8585.635359;373414.0715;10.136;4660.992;6265.728;141120.0;4;14
ProLiteX;TP2800-4SPX25;59.2;39200;25;50;140.0;177.0940171;1960.0;8854.700855;373414.0715;13.104000000000001;6214.656;8354.304;141120.0;4;14
ProLiteX;TP3400-2SPX25;29.6;47600;25;50;170.0;151.5662651;2380.0;7578.313253;333399.5892;9.296000000000001;4226.04;5072.255999999999;171360.0;4;14
ProLiteX;TP3400-3SPX25;44.4;47600;25;50;170.0;149.7619048;2380.0;7488.095238;342173.2626;14.112;6176.52;7608.384;171360.0;4;14
ProLiteX;TP3400-4SPX25;59.2;47600;25;50;170.0;154.3558282;2380.0;7717.791411;333399.5892;18.256;8452.08;10144.511999999999;171360.0;4;14
ProLiteX;TP4000-2SPX25;29.6;56000;25;50;200.0;189.7435897;2800.0;9487.179487;372046.2544;8.736;4455.360000000001;5967.360000000001;201600.0;4;14
ProLiteX;TP4000-3SPX25;44.4;56000;25;50;200.0;165.0557621;2800.0;8252.788104;398620.9869;15.064;6237.504;8951.04;201600.0;4;14
ProLiteX;TP4000-4SPX25;59.2;56000;25;50;200.0;166.2921348;2800.0;8314.606742;398620.9869;19.936;8316.672;11934.720000000001;201600.0;4;14
ProLiteX;TP4400-2SPX25;29.6;61600;25;50;220.0;158.8292683;3080.0;7941.463415;347982.2161;11.479999999999999;5239.808;6564.096;221760.0;4;14
ProLiteX;TP4400-3SPX25;44.4;61600;25;50;220.0;159.6078431;3080.0;7980.392157;347982.2161;17.136;7859.712;9846.144;221760.0;4;14
ProLiteX;TP4400-4SPX25;59.2;61600;25;50;220.0;160.3940887;3080.0;8019.704433;347982.2161;22.736;10479.616;13128.192;221760.0;4;14
ProLiteX;TP5000-2SPX25;29.6;70000;25;50;250.0;156.1181435;3500.0;7805.907173;332997.336;13.271999999999998;6222.272;7459.199999999999;252000.0;4;14
ProLiteX;TP5000-3SPX25;44.4;70000;25;50;250.0;159.025788;3500.0;7951.289398;338943.717;19.543999999999997;9169.664;11188.800000000001;252000.0;4;14
ProLiteX;TP5000-4SPX25;59.2;70000;25;50;250.0;159.1397849;3500.0;7956.989247;341997.264;26.040000000000003;12117.056;14918.399999999998;252000.0;4;14
ProLiteX;TP6000-2SPX25;29.6;84000;25;50;300.0;173.4375;4200.0;8671.875;376475.3765;14.336;6604.416;8951.04;302400.0;4;14
ProLiteX;TP6000-3SPX25;44.4;84000;25;50;300.0;179.0322581;4200.0;8951.612903;376475.3765;20.832;9906.624;13426.56;302400.0;4;14
ProLiteX;TP6000-4SPX25;59.2;84000;25;50;300.0;181.2244898;4200.0;9061.22449;387231.8158;27.439999999999998;12841.92;17902.08;302400.0;4;14
ProLiteX;TP6800-2SPX25;29.6;95200;25;50;340.0;154.3558282;4760.0;7717.791411;339197.8429;18.256;8307.6;10144.511999999999;342720.0;4;14
ProLiteX;TP6800-3SPX25;44.4;95200;25;50;340.0;155.9504132;4760.0;7797.520661;334734.7134;27.104;12627.552;15216.768;342720.0;4;14
ProLiteX;TP6800-4SPX25;59.2;95200;25;50;340.0;162.5848142;4760.0;8129.240711;339197.8429;34.664;16615.2;20289.023999999998;342720.0;4;14
ProLiteX;TP8000-2SPX25;29.6;112000;25;50;400.0;169.1428571;5600.0;8457.142857;353736.944;19.599999999999998;9371.936;11934.720000000001;403200.0;4;14
ProLiteX;TP8000-3SPX25;44.4;112000;25;50;400.0;168.8212928;5600.0;8441.064639;353736.944;29.456000000000003;14057.903999999999;17902.08;403200.0;4;14
ProLiteX;TP8000-4SPX25;59.2;112000;25;50;400.0;168.9015692;5600.0;8445.078459;353736.944;39.256;18743.872;23869.440000000002;403200.0;4;14
RAMPAGE;TP325-1SR70J;14.8;4550;70;140;45.5;100.2083333;637.0;14029.16667;213777.7778;0.672;315.0;242.42399999999998;16380.0;4;14
RAMPAGE;TP325-2SR70B;29.6;4550;70;140;45.5;104.5652174;637.0;14639.13043;194343.4343;1.288;693.0;484.84799999999996;16380.0;4;14
RAMPAGE;TP450-3SR70J;44.4;6300;70;140;63.0;113.5227273;882.0;15893.18182;241654.5718;2.464;1157.52;1006.992;22680.0;4;14
RAMPAGE;TP870-2SR70J;29.6;12180;70;140;121.8;128.76;1705.2;18026.4;266253.1017;2.8000000000000003;1354.08;1297.9008;43848.0;4;14
RAMPAGE;TP870-3SR70J;44.4;12180;70;140;121.8;130.5;1705.2;18270.0;259596.7742;4.144;2083.2000000000003;1946.8512;43848.0;4;14
RAMPAGE;TP870-4SR70;59.2;12180;70;140;121.8;127.4851485;1705.2;17847.92079;256391.8757;5.656000000000001;2812.3199999999997;2595.8016;43848.0;4;14
RAMPAGE;TP1300-2SR70;29.6;18200;70;140;182.0;130.0;2548.0;18200.0;267222.2222;4.144;2016.0;1939.3919999999998;65520.0;4;14
RAMPAGE;TP1300-3SR70;44.4;18200;70;140;182.0;132.3853211;2548.0;18533.94495;282941.1765;6.104;2856.0;2909.088;65520.0;4;14
RAMPAGE;TP1800-3SR70;44.4;25200;70;140;252.0;133.2;3528.0;18648.0;280303.0303;8.4;3991.6800000000003;4027.968;90720.0;4;14
RAMPAGE;TP1800-4SR70;59.2;25200;70;140;252.0;135.9183673;3528.0;19028.57143;289345.0635;10.976;5155.92;5370.624;90720.0;4;14
RAMPAGE;TP2250-2SR70;29.6;31500;70;140;315.0;139.9159664;4410.0;19588.23529;266724.3368;6.664;3495.744;3356.64;113400.0;4;14
RAMPAGE;TP2250-4SR70;59.2;31500;70;140;315.0;141.1016949;4410.0;19754.23729;274345.0321;13.216;6797.28;6713.28;113400.0;4;14
RAMPAGE;TP2700-3SR70;44.4;37800;70;140;378.0;138.75;5292.0;19425.0;297853.3095;12.096;5634.72;6041.951999999999;136080.0;4;14
RAMPAGE;TP3300-3SR70;44.4;46200;70;140;462.0;137.7067669;6468.0;19278.94737;302078.1791;14.896;6790.56;7384.608;166320.0;4;14
RAMPAGE;TP3850-3SR70;44.4;49000;70;140;539.0;125.3225806;6860.0;17545.16129;266592.556;17.36;8160.768;7832.160000000001;176400.0;4;14
RAMPAGE;TP4400-2SR70;29.6;61600;70;140;616.0;139.7424893;8624.0;19563.9485;291756.2724;13.048;6249.599999999999;6564.096;221760.0;4;14
RAMPAGE;TP5000-4SR70;59.2;70000;70;140;700.0;143.6893204;9800.0;20116.50485;312489.4429;28.84;13261.248;14918.399999999998;252000.0;4;14
RAMPAGE;TP6600-3SR70;44.4;92400;70;140;924.0;139.0132827;12936.0;19461.85958;310897.98;29.512;13195.84;14769.216;332640.0;4;14
TATTU;TATTU;44.4;19500;45;90;58.5;121.2605042;1755.0;10913.44538;242049.1143;7.14;3576.96;3116.88;70200.0;4;15
TATTU;TATTU;44.4;23250;45;90;69.75;134.4140625;2092.5;12097.26563;270314.8567;7.68;3818.88;3716.28;83700.0;4;15
TATTU;TATTU;44.4;27000;45;90;81.0;128.0769231;2430.0;11526.92308;312031.4843;9.36;3841.9199999999996;4315.68;97200.0;4;15
TATTU;TATTU;44.4;34500;45;90;103.5;142.6256983;3105.0;12836.31285;334907.5167;10.74;4573.8;5514.4800000000005;124200.0;4;15
TATTU;TATTU;44.4;15750;45;90;47.25;137.1176471;1417.5;12340.58824;260878.3239;5.1000000000000005;2680.56;2517.48;56700.0;4;15
TATTU;TATTU;59.2;15750;45;90;47.25;129.5;1417.5;11655.0;253424.6575;7.199999999999999;3679.2;3356.6400000000003;56700.0;4;15
TATTU;TATTU;59.2;22500;45;90;67.5;124.7191011;2025.0;11224.7191;263070.5788;10.68;5063.280000000001;4795.2;81000.0;4;15
TATTU;TATTU;59.2;27000;45;90;81.0;131.8811881;2430.0;11869.30693;308676.307;12.120000000000001;5178.24;5754.24;97200.0;4;15
TATTU;TATTU;59.2;34500;45;90;103.5;151.9642857;3105.0;13676.78571;338239.0076;13.44;6038.333706;7352.639999999999;124200.0;4;15
TATTU;TATTU;59.2;55500;45;90;166.5;228.1666667;4995.0;20535.0;363728.1471;14.399999999999999;9033.119999999999;11828.16;199800.0;4;15
TATTU;TATTU;59.2;19500;45;90;58.5;124.9350649;1755.0;11244.15584;294153.6204;9.24;3924.48;4155.84;70200.0;4;15
KOKAM;KOKAM SLPB526495;14.8;49500;2;3;;182.238806;148.5;546.7164179;367078.3897;4.0200000000000005;1995.759;2637.36;178200.0;4;15
KOKAM;KOKAM SLPB050106100;14.8;75000;2;5;;154.1666667;375.0;770.8333333;287300.0935;7.199999999999999;3863.556;3995.9999999999995;270000.0;4;15
KOKAM;KOKAM SLPB776495;14.8;79500;2;3;;192.254902;238.5;576.7647059;408150.0977;6.119999999999999;2882.763;4235.76;286200.0;4;15
