;Voltage_V;Capacity_mAh;Weight_g;Energy_density_Wh_kg;Imax [A];Pmax_W_kg;Volume_mm3
14;77.7;64400;29141;171.7127072;3220.0;8585.635359;13400352
15;77.7;64400;29141;171.7127072;3220.0;8585.635359;13400352
16;103.60000000000001;64400;37674;177.0940171;3220.0;8854.700855;17867136
17;155.4;64400;56511;177.0940171;3220.0;8854.700855;26800704
18;155.4;78200;76958;157.9079498;3910.0;7895.39749;35514990
19;155.4;78200;78568;154.6721311;3910.0;7733.606557;35646527
20;207.20000000000002;78200;98371;164.7135843;3910.0;8235.679214;46730250
21;51.800000000000004;92000;25116;189.7435897;4600.0;9487.179487;12809160
22;129.5;92000;70035;170.1149425;4600.0;8505.747126;29888040
23;155.4;92000;86296;165.6716418;4600.0;8283.58209;35865648
24;181.29999999999998;92000;98854;168.7296417;4600.0;8436.482085;41843256
25;207.20000000000002;92000;113022;168.6609687;4600.0;8433.048433;47820864
26;207.20000000000002;92000;114632;166.2921348;4600.0;8314.606742;47820864
27;233.09999999999997;92000;127190;168.6075949;4600.0;8430.379747;52944528
28;259.0;92000;141197;168.7571266;4600.0;8437.856328;59776080
29;259.0;92000;142807;166.854566;4600.0;8342.728298;59776080
30;155.4;92000;86296;165.6716418;4600.0;8283.58209;35865648
31;51.800000000000004;101200;33005;158.8292683;5060.0;7941.463415;15064448
32;155.4;101200;96761;162.5291181;5060.0;8126.455907;45193344
33;181.29999999999998;101200;112861;162.5677603;5060.0;8128.388017;51784040
34;259.0;101200;160034;163.7826962;5060.0;8189.134809;73439184
35;77.7;115000;56189;159.025788;5750.0;7951.289398;26362784
36;103.60000000000001;115000;74865;159.1397849;5750.0;7956.989247;34836536
37;129.5;115000;92414;161.1498258;5750.0;8057.491289;43310288
38;233.09999999999997;115000;168406;159.1778203;5750.0;7958.891013;77205296
39;259.0;115000;187082;159.2082616;5750.0;7960.413081;86620576
40;259.0;115000;188692;157.8498294;5750.0;7892.491468;86620576
41;77.7;138000;59892;179.0322581;6900.0;8951.612903;28481544
42;103.60000000000001;138000;78890;181.2244898;6900.0;9061.22449;36920520
43;129.5;138000;102718;173.9811912;6900.0;8699.059561;45359496
44;155.4;138000;119623;179.2732167;6900.0;8963.660834;54853344
45;77.7;156400;77924;155.9504132;7820.0;7797.520661;36304212
46;155.4;156400;146027;166.4388093;7820.0;8321.940463;71653050
47;51.800000000000004;184000;56350;169.1428571;9200.0;8457.142857;26944316
48;77.7;184000;84686;168.8212928;9200.0;8441.064639;40416474
49;103.60000000000001;184000;112861;168.9015692;9200.0;8445.078459;53888632
50;129.5;184000;138299;172.2933644;9200.0;8614.668219;67360790
51;25.900000000000002;7475;1932;100.2083333;1046.5;14029.16667;905625
52;51.800000000000004;7475;3703;104.5652174;1046.5;14639.13043;1992375
0;103.60000000000001;88800;40320;228.1666667;7992.0;20535.0;25292736
1;51.800000000000004;12000;5040;123.3333333;600.0;6166.666667;2404080
2;77.7;12000;7392;126.1363636;600.0;6306.818182;3472560
3;51.800000000000004;18000;6552;142.3076923;900.0;7115.384615;3437280
4;77.7;18000;9576;146.0526316;900.0;7302.631579;5155920
5;51.800000000000004;21840;7896;143.2765957;1092.0;7163.829787;3876600
6;51.800000000000004;32400;10248;163.7704918;1620.0;8188.52459;5049408
7;77.7;32400;15792;159.4148936;1620.0;7970.744681;7768320
8;51.800000000000004;32400;10752;156.09375;1620.0;7804.6875;5049408
9;77.7;32400;15960;157.7368421;1620.0;7886.842105;7768320
10;77.7;52800;25368;161.7218543;2640.0;8086.092715;12594960
11;103.60000000000001;52800;33096;165.2791878;2640.0;8263.959391;16193520
12;51.800000000000004;67200;20664;168.4552846;3360.0;8422.764228;9904608
13;77.7;67200;30408;171.7127072;3360.0;8585.635359;13982976
14;77.7;67200;30408;171.7127072;3360.0;8585.635359;13982976
15;77.7;67200;30408;171.7127072;3360.0;8585.635359;13982976
16;103.60000000000001;67200;39312;177.0940171;3360.0;8854.700855;18643968
17;155.4;67200;58968;177.0940171;3360.0;8854.700855;27965952
18;155.4;81600;80304;157.9079498;4080.0;7895.39749;37059120
19;155.4;81600;81984;154.6721311;4080.0;7733.606557;37196376
20;207.20000000000002;81600;102648;164.7135843;4080.0;8235.679214;48762000
21;51.800000000000004;96000;26208;189.7435897;4800.0;9487.179487;13366080
22;129.5;96000;73080;170.1149425;4800.0;8505.747126;31187520
23;155.4;96000;90048;165.6716418;4800.0;8283.58209;37425024
24;181.29999999999998;96000;103152;168.7296417;4800.0;8436.482085;43662528
25;207.20000000000002;96000;117936;168.6609687;4800.0;8433.048433;49900032
26;207.20000000000002;96000;119616;166.2921348;4800.0;8314.606742;49900032
27;233.09999999999997;96000;132720;168.6075949;4800.0;8430.379747;55246464
28;259.0;96000;147336;168.7571266;4800.0;8437.856328;62375040
29;259.0;96000;149016;166.854566;4800.0;8342.728298;62375040
30;155.4;96000;90048;165.6716418;4800.0;8283.58209;37425024
31;51.800000000000004;105600;34440;158.8292683;5280.0;7941.463415;15719424
32;155.4;105600;100968;162.5291181;5280.0;8126.455907;47158272
33;181.29999999999998;105600;117768;162.5677603;5280.0;8128.388017;54035520
34;259.0;105600;166992;163.7826962;5280.0;8189.134809;76632192
35;77.7;120000;58632;159.025788;6000.0;7951.289398;27508992
36;103.60000000000001;120000;78120;159.1397849;6000.0;7956.989247;36351168
37;129.5;120000;96432;161.1498258;6000.0;8057.491289;45193344
38;233.09999999999997;120000;175728;159.1778203;6000.0;7958.891013;80562048
39;259.0;120000;195216;159.2082616;6000.0;7960.413081;90386688
40;259.0;120000;196896;157.8498294;6000.0;7892.491468;90386688
41;77.7;144000;62496;179.0322581;7200.0;8951.612903;29719872
42;103.60000000000001;144000;82320;181.2244898;7200.0;9061.22449;38525760
43;129.5;144000;107184;173.9811912;7200.0;8699.059561;47331648
44;155.4;144000;124824;179.2732167;7200.0;8963.660834;57238272
45;77.7;163200;81312;155.9504132;8160.0;7797.520661;37882656
46;155.4;163200;152376;166.4388093;8160.0;8321.940463;74768400
47;51.800000000000004;192000;58800;169.1428571;9600.0;8457.142857;28115808
48;77.7;192000;88368;168.8212928;9600.0;8441.064639;42173712
49;103.60000000000001;192000;117768;168.9015692;9600.0;8445.078459;56231616
50;129.5;192000;144312;172.2933644;9600.0;8614.668219;70289520
51;25.900000000000002;7800;2016;100.2083333;1092.0;14029.16667;945000
52;51.800000000000004;7800;3864;104.5652174;1092.0;14639.13043;2079000
0;103.60000000000001;92500;42000;228.1666667;8325.0;20535.0;26346600
1;51.800000000000004;12500;5250;123.3333333;625.0;6166.666667;2504250
2;77.7;12500;7700;126.1363636;625.0;6306.818182;3617250
3;51.800000000000004;18750;6825;142.3076923;937.5;7115.384615;3580500
4;77.7;18750;9975;146.0526316;937.5;7302.631579;5370750
5;51.800000000000004;22750;8225;143.2765957;1137.5;7163.829787;4038125
6;51.800000000000004;33750;10675;163.7704918;1687.5;8188.52459;5259800
7;77.7;33750;16450;159.4148936;1687.5;7970.744681;8092000
8;51.800000000000004;33750;11200;156.09375;1687.5;7804.6875;5259800
9;77.7;33750;16625;157.7368421;1687.5;7886.842105;8092000
10;77.7;55000;26425;161.7218543;2750.0;8086.092715;13119750
11;103.60000000000001;55000;34475;165.2791878;2750.0;8263.959391;16868250
12;51.800000000000004;70000;21525;168.4552846;3500.0;8422.764228;10317300
13;77.7;70000;31675;171.7127072;3500.0;8585.635359;14565600
14;77.7;70000;31675;171.7127072;3500.0;8585.635359;14565600
15;77.7;70000;31675;171.7127072;3500.0;8585.635359;14565600
16;103.60000000000001;70000;40950;177.0940171;3500.0;8854.700855;19420800
17;155.4;70000;61425;177.0940171;3500.0;8854.700855;29131200
18;155.4;85000;83650;157.9079498;4250.0;7895.39749;38603250
19;155.4;85000;85400;154.6721311;4250.0;7733.606557;38746225
20;207.20000000000002;85000;106925;164.7135843;4250.0;8235.679214;50793750
21;51.800000000000004;100000;27300;189.7435897;5000.0;9487.179487;13923000
22;129.5;100000;76125;170.1149425;5000.0;8505.747126;32487000
23;155.4;100000;93800;165.6716418;5000.0;8283.58209;38984400
24;181.29999999999998;100000;107450;168.7296417;5000.0;8436.482085;45481800
25;207.20000000000002;100000;122850;168.6609687;5000.0;8433.048433;51979200
26;207.20000000000002;100000;124600;166.2921348;5000.0;8314.606742;51979200
27;233.09999999999997;100000;138250;168.6075949;5000.0;8430.379747;57548400
28;259.0;100000;153475;168.7571266;5000.0;8437.856328;64974000
29;259.0;100000;155225;166.854566;5000.0;8342.728298;64974000
30;155.4;100000;93800;165.6716418;5000.0;8283.58209;38984400
31;51.800000000000004;110000;35875;158.8292683;5500.0;7941.463415;16374400
32;155.4;110000;105175;162.5291181;5500.0;8126.455907;49123200
33;181.29999999999998;110000;122675;162.5677603;5500.0;8128.388017;56287000
34;259.0;110000;173950;163.7826962;5500.0;8189.134809;79825200
35;77.7;125000;61075;159.025788;6250.0;7951.289398;28655200
36;103.60000000000001;125000;81375;159.1397849;6250.0;7956.989247;37865800
37;129.5;125000;100450;161.1498258;6250.0;8057.491289;47076400
38;233.09999999999997;125000;183050;159.1778203;6250.0;7958.891013;83918800
39;259.0;125000;203350;159.2082616;6250.0;7960.413081;94152800
40;259.0;125000;205100;157.8498294;6250.0;7892.491468;94152800
41;77.7;150000;65100;179.0322581;7500.0;8951.612903;30958200
42;103.60000000000001;150000;85750;181.2244898;7500.0;9061.22449;40131000
43;129.5;150000;111650;173.9811912;7500.0;8699.059561;49303800
44;155.4;150000;130025;179.2732167;7500.0;8963.660834;59623200
45;77.7;170000;84700;155.9504132;8500.0;7797.520661;39461100
46;155.4;170000;158725;166.4388093;8500.0;8321.940463;77883750
47;51.800000000000004;200000;61250;169.1428571;10000.0;8457.142857;29287300
48;77.7;200000;92050;168.8212928;10000.0;8441.064639;43930950
49;103.60000000000001;200000;122675;168.9015692;10000.0;8445.078459;58574600
50;129.5;200000;150325;172.2933644;10000.0;8614.668219;73218250
51;25.900000000000002;8125;2100;100.2083333;1137.5;14029.16667;984375
52;51.800000000000004;8125;4025;104.5652174;1137.5;14639.13043;2165625
0;103.60000000000001;96200;43680;228.1666667;8658.0;20535.0;27400464
1;51.800000000000004;13000;5460;123.3333333;650.0;6166.666667;2604420
2;77.7;13000;8008;126.1363636;650.0;6306.818182;3761940
3;51.800000000000004;19500;7098;142.3076923;975.0;7115.384615;3723720
4;77.7;19500;10374;146.0526316;975.0;7302.631579;5585580
5;51.800000000000004;23660;8554;143.2765957;1183.0;7163.829787;4199650
6;51.800000000000004;35100;11102;163.7704918;1755.0;8188.52459;5470192
7;77.7;35100;17108;159.4148936;1755.0;7970.744681;8415680
8;51.800000000000004;35100;11648;156.09375;1755.0;7804.6875;5470192
9;77.7;35100;17290;157.7368421;1755.0;7886.842105;8415680
10;77.7;57200;27482;161.7218543;2860.0;8086.092715;13644540
11;103.60000000000001;57200;35854;165.2791878;2860.0;8263.959391;17542980
12;51.800000000000004;72800;22386;168.4552846;3640.0;8422.764228;10729992
13;77.7;72800;32942;171.7127072;3640.0;8585.635359;15148224
14;77.7;72800;32942;171.7127072;3640.0;8585.635359;15148224
15;77.7;72800;32942;171.7127072;3640.0;8585.635359;15148224
16;103.60000000000001;72800;42588;177.0940171;3640.0;8854.700855;20197632
17;155.4;72800;63882;177.0940171;3640.0;8854.700855;30296448
18;155.4;88400;86996;157.9079498;4420.0;7895.39749;40147380
19;155.4;88400;88816;154.6721311;4420.0;7733.606557;40296074
20;207.20000000000002;88400;111202;164.7135843;4420.0;8235.679214;52825500
21;51.800000000000004;104000;28392;189.7435897;5200.0;9487.179487;14479920
22;129.5;104000;79170;170.1149425;5200.0;8505.747126;33786480
23;155.4;104000;97552;165.6716418;5200.0;8283.58209;40543776
24;181.29999999999998;104000;111748;168.7296417;5200.0;8436.482085;47301072
25;207.20000000000002;104000;127764;168.6609687;5200.0;8433.048433;54058368
26;207.20000000000002;104000;129584;166.2921348;5200.0;8314.606742;54058368
27;233.09999999999997;104000;143780;168.6075949;5200.0;8430.379747;59850336
28;259.0;104000;159614;168.7571266;5200.0;8437.856328;67572960
29;259.0;104000;161434;166.854566;5200.0;8342.728298;67572960
30;155.4;104000;97552;165.6716418;5200.0;8283.58209;40543776
31;51.800000000000004;114400;37310;158.8292683;5720.0;7941.463415;17029376
32;155.4;114400;109382;162.5291181;5720.0;8126.455907;51088128
33;181.29999999999998;114400;127582;162.5677603;5720.0;8128.388017;58538480
34;259.0;114400;180908;163.7826962;5720.0;8189.134809;83018208
35;77.7;130000;63518;159.025788;6500.0;7951.289398;29801408
36;103.60000000000001;130000;84630;159.1397849;6500.0;7956.989247;39380432
37;129.5;130000;104468;161.1498258;6500.0;8057.491289;48959456
38;233.09999999999997;130000;190372;159.1778203;6500.0;7958.891013;87275552
39;259.0;130000;211484;159.2082616;6500.0;7960.413081;97918912
40;259.0;130000;213304;157.8498294;6500.0;7892.491468;97918912
41;77.7;156000;67704;179.0322581;7800.0;8951.612903;32196528
42;103.60000000000001;156000;89180;181.2244898;7800.0;9061.22449;41736240
43;129.5;156000;116116;173.9811912;7800.0;8699.059561;51275952
44;155.4;156000;135226;179.2732167;7800.0;8963.660834;62008128
45;77.7;176800;88088;155.9504132;8840.0;7797.520661;41039544
46;155.4;176800;165074;166.4388093;8840.0;8321.940463;80999100
47;51.800000000000004;208000;63700;169.1428571;10400.0;8457.142857;30458792
48;77.7;208000;95732;168.8212928;10400.0;8441.064639;45688188
49;103.60000000000001;208000;127582;168.9015692;10400.0;8445.078459;60917584
50;129.5;208000;156338;172.2933644;10400.0;8614.668219;76146980
51;25.900000000000002;8450;2184;100.2083333;1183.0;14029.16667;1023750
52;51.800000000000004;8450;4186;104.5652174;1183.0;14639.13043;2252250
0;103.60000000000001;99900;45360;228.1666667;8991.0;20535.0;28454328
1;51.800000000000004;13500;5670;123.3333333;675.0;6166.666667;2704590
2;77.7;13500;8316;126.1363636;675.0;6306.818182;3906630
3;51.800000000000004;20250;7371;142.3076923;1012.5;7115.384615;3866940
4;77.7;20250;10773;146.0526316;1012.5;7302.631579;5800410
5;51.800000000000004;24570;8883;143.2765957;1228.5;7163.829787;4361175
6;51.800000000000004;36450;11529;163.7704918;1822.5;8188.52459;5680584
7;77.7;36450;17766;159.4148936;1822.5;7970.744681;8739360
8;51.800000000000004;36450;12096;156.09375;1822.5;7804.6875;5680584
9;77.7;36450;17955;157.7368421;1822.5;7886.842105;8739360
10;77.7;59400;28539;161.7218543;2970.0;8086.092715;14169330
11;103.60000000000001;59400;37233;165.2791878;2970.0;8263.959391;18217710
12;51.800000000000004;75600;23247;168.4552846;3780.0;8422.764228;11142684
13;77.7;75600;34209;171.7127072;3780.0;8585.635359;15730848
14;77.7;75600;34209;171.7127072;3780.0;8585.635359;15730848
15;77.7;75600;34209;171.7127072;3780.0;8585.635359;15730848
16;103.60000000000001;75600;44226;177.0940171;3780.0;8854.700855;20974464
17;155.4;75600;66339;177.0940171;3780.0;8854.700855;31461696
18;155.4;91800;90342;157.9079498;4590.0;7895.39749;41691510
19;155.4;91800;92232;154.6721311;4590.0;7733.606557;41845923
20;207.20000000000002;91800;115479;164.7135843;4590.0;8235.679214;54857250
21;51.800000000000004;108000;29484;189.7435897;5400.0;9487.179487;15036840
22;129.5;108000;82215;170.1149425;5400.0;8505.747126;35085960
23;155.4;108000;101304;165.6716418;5400.0;8283.58209;42103152
24;181.29999999999998;108000;116046;168.7296417;5400.0;8436.482085;49120344
25;207.20000000000002;108000;132678;168.6609687;5400.0;8433.048433;56137536
26;207.20000000000002;108000;134568;166.2921348;5400.0;8314.606742;56137536
27;233.09999999999997;108000;149310;168.6075949;5400.0;8430.379747;62152272
28;259.0;108000;165753;168.7571266;5400.0;8437.856328;70171920
29;259.0;108000;167643;166.854566;5400.0;8342.728298;70171920
30;155.4;108000;101304;165.6716418;5400.0;8283.58209;42103152
31;51.800000000000004;118800;38745;158.8292683;5940.0;7941.463415;17684352
32;155.4;118800;113589;162.5291181;5940.0;8126.455907;53053056
33;181.29999999999998;118800;132489;162.5677603;5940.0;8128.388017;60789960
34;259.0;118800;187866;163.7826962;5940.0;8189.134809;86211216
35;77.7;135000;65961;159.025788;6750.0;7951.289398;30947616
36;103.60000000000001;135000;87885;159.1397849;6750.0;7956.989247;40895064
37;129.5;135000;108486;161.1498258;6750.0;8057.491289;50842512
38;233.09999999999997;135000;197694;159.1778203;6750.0;7958.891013;90632304
39;259.0;135000;219618;159.2082616;6750.0;7960.413081;101685024
40;259.0;135000;221508;157.8498294;6750.0;7892.491468;101685024
41;77.7;162000;70308;179.0322581;8100.0;8951.612903;33434856
42;103.60000000000001;162000;92610;181.2244898;8100.0;9061.22449;43341480
43;129.5;162000;120582;173.9811912;8100.0;8699.059561;53248104
44;155.4;162000;140427;179.2732167;8100.0;8963.660834;64393056
45;77.7;183600;91476;155.9504132;9180.0;7797.520661;42617988
46;155.4;183600;171423;166.4388093;9180.0;8321.940463;84114450
47;51.800000000000004;216000;66150;169.1428571;10800.0;8457.142857;31630284
48;77.7;216000;99414;168.8212928;10800.0;8441.064639;47445426
49;103.60000000000001;216000;132489;168.9015692;10800.0;8445.078459;63260568
50;129.5;216000;162351;172.2933644;10800.0;8614.668219;79075710
51;25.900000000000002;8775;2268;100.2083333;1228.5;14029.16667;1063125
52;51.800000000000004;8775;4347;104.5652174;1228.5;14639.13043;2338875
0;103.60000000000001;103600;47040;228.1666667;9324.0;20535.0;29508192
1;51.800000000000004;14000;5880;123.3333333;700.0;6166.666667;2804760
2;77.7;14000;8624;126.1363636;700.0;6306.818182;4051320
3;51.800000000000004;21000;7644;142.3076923;1050.0;7115.384615;4010160
4;77.7;21000;11172;146.0526316;1050.0;7302.631579;6015240
5;51.800000000000004;25480;9212;143.2765957;1274.0;7163.829787;4522700
6;51.800000000000004;37800;11956;163.7704918;1890.0;8188.52459;5890976
7;77.7;37800;18424;159.4148936;1890.0;7970.744681;9063040
8;51.800000000000004;37800;12544;156.09375;1890.0;7804.6875;5890976
9;77.7;37800;18620;157.7368421;1890.0;7886.842105;9063040
10;77.7;61600;29596;161.7218543;3080.0;8086.092715;14694120
11;103.60000000000001;61600;38612;165.2791878;3080.0;8263.959391;18892440
12;51.800000000000004;78400;24108;168.4552846;3920.0;8422.764228;11555376
13;77.7;78400;35476;171.7127072;3920.0;8585.635359;16313472
14;77.7;78400;35476;171.7127072;3920.0;8585.635359;16313472
15;77.7;78400;35476;171.7127072;3920.0;8585.635359;16313472
16;103.60000000000001;78400;45864;177.0940171;3920.0;8854.700855;21751296
17;155.4;78400;68796;177.0940171;3920.0;8854.700855;32626944
18;155.4;95200;93688;157.9079498;4760.0;7895.39749;43235640
19;155.4;95200;95648;154.6721311;4760.0;7733.606557;43395772
20;207.20000000000002;95200;119756;164.7135843;4760.0;8235.679214;56889000
21;51.800000000000004;112000;30576;189.7435897;5600.0;9487.179487;15593760
22;129.5;112000;85260;170.1149425;5600.0;8505.747126;36385440
23;155.4;112000;105056;165.6716418;5600.0;8283.58209;43662528
24;181.29999999999998;112000;120344;168.7296417;5600.0;8436.482085;50939616
25;207.20000000000002;112000;137592;168.6609687;5600.0;8433.048433;58216704
